Record start time	t (s)	P0 (Pa)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)
26/06/2023 16:46:21	522	91.6765	138.7556	81.6948	-9.8433	-44.4012	-7.3584	57.9289
27/06/2023 16:46:21	523	74.2272	129.6392	74.1834	-24.0194	-60.7826	-27.3799	40.7362
28/06/2023 16:46:21	524	55.0676	118.355	65.4977	-38.3208	-76.2772	-47.2076	22.6904
29/06/2023 16:46:21	525	48.234	119.3505	68.7356	-41.1374	-79.9305	-54.7415	16.854
30/06/2023 16:46:21	526	47.0494	124.9003	77.2439	-37.2728	-75.8739	-54.7193	17.201
01/07/2023 16:46:21	527	41.837	125.6567	80.9439	-37.599	-75.7225	-58.0528	13.4614
02/07/2023 16:46:21	528	28.7065	117.4782	76.3907	-44.3955	-81.7743	-67.7257	2.4235
03/07/2023 16:46:21	529	14.7804	108.3469	70.6049	-52.5752	-89.0155	-78.1024	-9.6108
04/07/2023 16:46:21	530	-2.6889	93.5848	59.8588	-63.0558	-97.5796	-89.6979	-24.7346
05/07/2023 16:46:21	531	-15.7392	82.7851	52.7369	-69.5939	-101.9764	-96.5925	-35.7869
06/07/2023 16:46:21	532	-30.5889	69.199	42.9709	-77.5331	-107.3722	-104.0704	-48.5091
07/07/2023 16:46:21	533	-47.5596	-131.1916	-136.2939	-112.0968	8.8158	50.7193	-69.5339
08/07/2023 16:46:21	534	-30.3859	-119.7128	-127.5633	-100.9525	21.2262	66.0707	-54.0155
09/07/2023 16:46:21	535	-12.6992	-107.4592	-118.5524	-90.0239	32.5236	80.7861	-38.4964
10/07/2023 16:46:21	536	2.3038	-96.5952	-111.2188	-81.3836	40.4542	91.8398	-25.4229
11/07/2023 16:46:21	537	12.9785	-88.4643	-106.5802	-75.7411	43.7516	97.4023	-15.943
12/07/2023 16:46:21	538	22.0895	-80.8752	-102.4579	-70.8181	45.2398	100.903	-7.7792
13/07/2023 16:46:21	539	32.2306	-71.3845	-96.7114	-64.6488	47.2827	104.7733	1.5714
14/07/2023 16:46:21	540	40.7843	-61.7456	-90.5964	-58.7614	47.6178	106.12	9.9162
15/07/2023 16:46:21	541	59.1365	-42.5921	-75.396	-44.2165	57.1847	117.2473	27.8308
16/07/2023 16:46:21	542	74.1159	-23.9592	-59.9061	-30.5942	63.5635	123.7204	43.2526
17/07/2023 16:46:21	543	88.649	-5.8312	-45.1266	-18.1774	69.3937	129.9046	58.197
18/07/2023 16:46:21	544	99.002	9.9131	-31.935	-8.4542	71.7034	131.7011	69.5186
19/07/2023 16:46:21	545	109.0114	25.263	-19.2847	0.1823	73.7734	133.6387	80.4907
20/07/2023 16:46:21	546	116.4775	38.7397	-8.1291	6.4898	73.8431	133.6855	88.9034
21/07/2023 16:46:21	547	121.0852	51.052	2.5907	11.5123	72.0075	131.1911	94.8569
22/07/2023 16:46:21	548	124.478	62.0201	11.8825	14.5428	69.1503	128.3215	99.226
23/07/2023 16:46:21	549	126.9219	72.847	21.3723	17.3101	66.0063	124.8052	102.8425
24/07/2023 16:46:21	550	127.9474	82.3992	29.9048	19.0625	61.9664	120.327	105.0901
25/07/2023 16:46:21	551	126.8342	90.3742	37.4856	19.7952	56.2385	113.6117	105.3511
26/07/2023 16:46:21	552	126.3108	97.9159	44.1694	19.8463	49.9868	106.9583	105.6119
27/07/2023 16:46:21	553	124.5842	103.8134	50.0236	19.6163	42.4474	98.3017	104.3568
28/07/2023 16:46:21	554	124.4765	109.9634	55.8951	19.9182	35.3399	90.3333	103.8262
29/07/2023 16:46:21	555	123.5551	114.9002	61.3766	20.5748	28.1481	81.3232	102.2919
30/07/2023 16:46:21	556	124.2989	121.1407	67.4928	21.3934	21.5114	73.5207	102.0568
31/07/2023 16:46:21	557	123.9771	126.7055	73.0121	21.3976	14.0563	64.6758	100.7495
01/08/2023 16:46:21	558	121.4043	130.3636	77.1837	20.2086	5.9801	54.6561	97.4846
02/08/2023 16:46:21	559	118.3484	134.3744	82.0994	19.4074	-1.2567	44.859	94.0089
03/08/2023 16:46:21	560	113.7269	137.604	85.5738	16.0619	-10.267	33.5696	88.6692
04/08/2023 16:46:21	561	106.3189	138.5262	87.6158	11.7801	-19.0626	21.505	81.0987
05/08/2023 16:46:21	562	98.7644	140.021	89.4666	5.9135	-28.9447	8.7363	73.1317
06/08/2023 16:46:21	563	89.0865	139.2472	89.9055	-0.6373	-38.4938	-4.3728	63.6677
07/08/2023 16:46:21	564	73.6751	132.06	84.275	-12.4996	-52.3097	-21.8937	48.7195
08/08/2023 16:46:21	565	54.6352	121.2	75.0876	-28.0881	-69.2003	-42.5628	30.2578
09/08/2023 16:46:21	566	45.4993	120.1729	75.766	-34.0229	-76.0406	-53.0016	21.8364
10/08/2023 16:46:21	567	43.6683	124.6655	82.854	-31.1862	-72.8398	-53.5923	21.1569
11/08/2023 16:46:21	568	38.7662	126.4415	86.9191	-32.0769	-73.7794	-57.7407	17.2768
12/08/2023 16:46:21	569	26.9902	119.3018	83.0567	-38.0834	-78.9747	-66.1594	7.0792
13/08/2023 16:46:21	570	12.4241	108.6496	75.5724	-47.1623	-86.8149	-76.8992	-6.0396
14/08/2023 16:46:21	571	-4.7931	94.972	65.2562	-58.4361	-96.6753	-89.4484	-21.5716
15/08/2023 16:46:21	572	-18.1869	83.592	57.163	-65.8727	-101.9383	-96.9491	-33.4923
16/08/2023 16:46:21	573	-32.0604	70.6849	47.655	-73.5354	-106.9627	-103.8236	-45.8613
17/08/2023 16:46:21	574	-47.7716	-129.2764	-134.1364	-106.9614	15.0168	53.2734	-65.336
18/08/2023 16:46:21	575	-30.393	-117.0592	-124.4255	-94.8994	27.8252	68.5911	-49.1361
19/08/2023 16:46:21	576	-13.9732	-105.3374	-115.5934	-83.9034	38.9186	82.268	-33.8686
20/08/2023 16:46:21	577	0.0341	-95.0579	-108.4691	-75.3904	46.4445	92.4145	-21.2041
21/08/2023 16:46:21	578	8.3299	-89.6679	-106.3191	-71.8658	48.6199	96.6623	-13.5562
22/08/2023 16:46:21	579	14.9504	-83.6841	-103.4305	-68.4168	48.1351	97.4806	-7.2482
23/08/2023 16:46:21	580	24.9513	-74.2479	-97.4687	-61.8536	50.7653	101.5722	2.3434
24/08/2023 16:46:21	581	40.4138	-57.631	-84.134	-48.7436	58.3146	109.92	17.7229
25/08/2023 16:46:21	582	57.4723	-38.2724	-68.0376	-33.5532	66.9574	118.9335	34.8778
26/08/2023 16:46:21	583	72.1256	-20.364	-53.1116	-20.2058	73.4512	125.3457	49.9665
27/08/2023 16:46:21	584	85.2745	-3.6177	-39.5027	-8.8334	78.1128	130.0085	63.5394
28/08/2023 16:46:21	585	96.5557	12.5526	-25.9218	1.6673	81.4681	132.6451	75.6302
29/08/2023 16:46:21	586	105.9765	27.7843	-12.8693	10.666	83.1537	133.4787	85.9688
30/08/2023 16:46:21	587	113.0758	41.185	-1.1673	17.7512	83.3261	132.9004	94.1286
31/08/2023 16:46:21	588	117.6967	53.2656	9.5137	22.4491	81.0944	130.3939	99.7867
01/09/2023 16:46:21	589	121.9354	64.711	19.6962	26.3637	79.0367	128.5849	104.858
02/09/2023 16:46:21	590	123.9987	75.0105	29.4245	29.4284	75.6849	124.9899	108.0476
03/09/2023 16:46:21	591	124.4729	83.9249	38.1866	31.3375	71.2128	120.1183	109.6202
04/09/2023 16:46:21	592	124.9948	92.848	47.0932	33.4118	66.6916	115.1668	111.3376
05/09/2023 16:46:21	593	124.5549	100.0388	54.1814	33.8941	60.594	108.8907	111.6491
06/09/2023 16:46:21	594	122.3403	104.9871	59.6159	33.2027	52.5805	100.1806	109.8111
07/09/2023 16:46:21	595	121.8546	110.5032	65.4281	33.3787	45.4199	92.4201	109.0065
08/09/2023 16:46:21	596	123.4519	117.6334	72.4479	34.4383	38.8375	85.7107	109.7905
09/09/2023 16:46:21	597	122.3297	121.9063	77.5607	34.4679	31.3248	76.9057	108.0353
10/09/2023 16:46:21	598	121.4516	126.6997	82.7896	33.9148	23.2863	67.9298	106.4332
11/09/2023 16:46:21	599	118.6042	129.8844	86.7199	32.1996	14.6095	57.7682	103.0458
12/09/2023 16:46:21	600	115.0353	133.333	90.71	29.8581	5.7012	47.0789	98.9646
13/09/2023 16:46:21	601	111.1641	137.3217	95.1392	27.8802	-1.8286	37.1254	94.7472
14/09/2023 16:46:21	602	103.2586	138.0212	96.1924	22.2878	-11.8018	24.336	86.5817
15/09/2023 16:46:21	603	96.544	140.8697	98.8234	16.8357	-21.4397	12.1762	79.648
16/09/2023 16:46:21	604	85.3166	138.5106	97.3404	8.699	-32.2415	-2.0967	68.6771
17/09/2023 16:46:21	605	72.371	134.4735	93.9675	-2.0216	-45.1507	-18.2003	55.8999
18/09/2023 16:46:21	606	53.5763	123.8889	84.5108	-18.1127	-62.4972	-38.9242	37.3826
19/09/2023 16:46:21	607	39.4487	117.4503	79.6299	-29.1904	-74.232	-54.0904	23.8105
20/09/2023 16:46:21	608	38.2444	123.0187	87.0928	-26.8407	-71.8835	-55.0162	23.2032
21/09/2023 16:46:21	609	33.2342	123.4265	89.8305	-27.5163	-72.1247	-58.2755	18.9816
22/09/2023 16:46:21	610	24.0363	119.5264	88.3925	-32.3355	-76.5395	-65.4326	10.604
23/09/2023 16:46:21	611	9.3456	109.1561	80.7444	-42.2425	-85.5453	-76.9465	-3.111
24/09/2023 16:46:21	612	-6.6566	95.9616	70.5187	-52.8569	-94.5257	-88.2446	-18.0683
25/09/2023 16:46:21	613	-21.9702	82.7549	60.2553	-62.7428	-102.4122	-98.1496	-32.3458
26/09/2023 16:46:21	614	-34.3657	70.6556	51.2502	-69.4664	-106.2738	-103.5902	-43.7889
27/09/2023 16:46:21	615	-47.8488	-126.2268	-130.5919	-100.6024	21.0847	55.0298	-60.6554
28/09/2023 16:46:21	616	-31.5512	-115.2965	-121.8617	-89.1737	34.0682	70.2873	-44.9904
29/09/2023 16:46:21	617	-15.82	-103.4823	-112.6187	-77.8917	44.7895	83.0044	-29.7412
30/09/2023 16:46:21	618	-2.0476	-93.6741	-105.6845	-69.1568	53.2767	93.861	-16.7437
01/10/2023 16:46:21	619	3.0981	-90.2092	-104.7421	-66.9099	52.8858	94.5723	-11.3297
02/10/2023 16:46:21	620	11.2624	-83.4351	-100.8949	-62.2139	54.932	98.0118	-3.2589
03/10/2023 16:46:21	621	20.1866	-74.4023	-94.8736	-55.8647	56.7433	100.7507	5.6719
04/10/2023 16:46:21	622	36.5877	-56.3722	-79.7367	-41.0865	65.5394	109.8326	22.2451
05/10/2023 16:46:21	623	52.9579	-37.3218	-63.549	-25.8129	73.9116	118.1124	38.9822
06/10/2023 16:46:21	624	67.4667	-19.7453	-48.7508	-12.4128	80.4489	124.3487	53.895
07/10/2023 16:46:21	625	80.325	-2.5778	-34.1466	-0.0544	85.2216	128.2264	67.3946
08/10/2023 16:46:21	626	93.0462	14.3146	-19.7755	11.6348	90.1657	132.369	80.6835
09/10/2023 16:46:21	627	100.2669	28.087	-7.5742	19.5728	89.6908	130.2038	88.8193
10/10/2023 16:46:21	628	108.4289	41.7881	4.2812	26.9852	90.5764	130.6414	97.6181
11/10/2023 16:46:21	629	114.2876	54.5781	15.9539	32.9605	89.5691	129.4957	104.192
12/10/2023 16:46:21	630	118.5789	65.9755	26.6541	37.5106	87.6701	127.8969	109.1647
13/10/2023 16:46:21	631	119.9501	75.7826	36.7383	40.8816	83.8974	123.7194	111.5698
14/10/2023 16:46:21	632	121.4077	85.0993	46.2335	43.6441	80.133	119.942	113.8314
15/10/2023 16:46:21	633	121.9194	93.3083	54.5929	45.0932	75.1029	115.0648	115.0524
16/10/2023 16:46:21	634	121.3935	99.942	61.5896	45.4568	68.8041	108.7977	114.9929
17/10/2023 16:46:21	635	120.09	105.3702	67.5834	45.1429	61.265	101.171	113.9419
18/10/2023 16:46:21	636	119.8848	111.088	73.9427	45.6902	54.4571	94.1124	113.6576
19/10/2023 16:46:21	637	120.1052	116.943	80.6457	46.7698	47.8772	86.9934	113.5953
20/10/2023 16:46:21	638	119.5414	121.7435	86.3293	47.0528	40.7204	79.1196	112.6718
21/10/2023 16:46:21	639	118.1721	125.9876	91.2131	45.6625	31.7704	69.7824	110.8253
22/10/2023 16:46:21	640	116.204	130.0657	95.8444	43.7573	22.7152	60.0694	108.4364
23/10/2023 16:46:21	641	111.2593	131.8965	98.6709	40.5502	13.217	48.7089	103.2905
24/10/2023 16:46:21	642	107.6165	136.1541	103.5296	39.1422	6.2644	39.3825	99.7037
25/10/2023 16:46:21	643	99.8349	137.547	104.3008	32.279	-5.2308	25.9481	91.6532
26/10/2023 16:46:21	644	92.1223	139.4454	105.8658	26.2236	-15.0655	13.5372	84.0088
27/10/2023 16:46:21	645	81.8475	138.6713	105.1073	17.9394	-26.2384	-0.5505	73.9167
28/10/2023 16:46:21	646	69.7354	135.742	102.4248	7.5589	-38.8531	-16.0338	61.9043
29/10/2023 16:46:21	647	51.0314	125.1221	92.8029	-8.6012	-56.1042	-36.422	43.451
30/10/2023 16:46:21	648	31.3839	112.6813	81.6832	-25.3891	-73.4158	-56.8266	24.1182
31/10/2023 16:46:21	649	28.7237	116.5609	87.2002	-24.759	-72.9296	-59.1847	21.7513
01/11/2023 16:46:21	650	27.8006	121.9568	94.218	-22.5937	-70.9988	-59.6609	21.0466
02/11/2023 16:46:21	651	18.9097	118.2086	92.5974	-27.6902	-75.7268	-66.7372	12.5443
03/11/2023 16:46:21	652	5.4956	108.0896	84.9436	-36.7055	-83.5365	-76.6763	-0.4463
04/11/2023 16:46:21	653	-9.887	95.4387	74.6773	-47.6959	-92.9387	-87.954	-15.557
05/11/2023 16:46:21	654	-25.5183	81.6889	63.4108	-58.675	-101.953	-98.6413	-30.7793
06/11/2023 16:46:21	655	-36.9061	70.6017	54.6958	-65.6841	-105.9564	-103.9014	-42.0901
07/11/2023 16:46:21	656	-48.663	-124.1851	-128.0438	-95.3637	26.3084	56.2245	-57.1102
08/11/2023 16:46:21	657	-33.2282	-114.0223	-119.7061	-83.9526	39.7594	71.526	-41.5111
09/11/2023 16:46:21	658	-17.3934	-102.5854	-110.7459	-72.6679	51.3884	85.1779	-25.93
10/11/2023 16:46:21	659	-8.6392	-96.2404	-106.4417	-66.5572	55.5881	90.468	-16.6692
11/11/2023 16:46:21	660	-2.3712	-90.7684	-103.0374	-62.2005	56.1709	91.7204	-9.7921
12/11/2023 16:46:21	661	1.8561	-87.6352	-102.397	-60.7436	54.9743	91.4824	-5.0883
13/11/2023 16:46:21	662	18.8246	-70.8276	-88.1947	-46.0021	65.915	103.0574	12.3808
14/11/2023 16:46:21	663	34.4843	-53.2806	-73.0752	-31.2542	74.3921	111.4884	28.5502
15/11/2023 16:46:21	664	48.3575	-36.8645	-59.1785	-18.1399	80.7166	117.4436	42.9306
16/11/2023 16:46:21	665	62.578	-19.4268	-44.1002	-4.3247	87.386	123.4089	57.777
17/11/2023 16:46:21	666	75.2252	-2.6744	-29.6194	8.0821	92.0662	126.9609	70.9404
18/11/2023 16:46:21	667	86.9967	13.5099	-15.3679	19.6318	96.1806	129.6776	83.2608
19/11/2023 16:46:21	668	96.5147	28.8677	-1.1492	30.0785	98.2368	129.8741	93.4233
20/11/2023 16:46:21	669	102.6483	40.9808	9.5428	35.9488	96.7583	127.732	99.7662
21/11/2023 16:46:21	670	108.534	53.6705	21.5608	42.4816	95.908	126.574	106.1629
22/11/2023 16:46:21	671	113.5837	65.7082	33.3725	48.1143	94.7233	125.7031	111.6632
23/11/2023 16:46:21	672	116.0804	75.7001	43.3865	51.58	91.3783	122.6975	114.6119
24/11/2023 16:46:21	673	117.8709	84.7557	52.579	54.1845	87.6465	119.3368	116.9222
25/11/2023 16:46:21	674	117.3106	90.7721	57.6363	52.0364	79.9486	113.1639	116.0928
26/11/2023 16:46:21	675	117.2704	97.8783	65.1716	52.5509	73.501	107.1909	116.2408
27/11/2023 16:46:21	676	117.1282	104.5753	72.5242	53.095	66.4669	100.4539	116.2829
28/11/2023 16:46:21	677	116.9332	110.6145	79.5375	53.8949	59.5046	93.3841	116.1912
29/11/2023 16:46:21	678	116.5129	116.1494	87.4788	57.3744	55.0884	87.0017	116.3941
30/11/2023 16:46:21	679	116.5243	121.6367	93.8875	57.9846	48.2743	79.8458	116.4075
01/12/2023 16:46:21	680	114.5384	125.2605	98.6584	56.8618	39.9009	70.7293	114.4336
02/12/2023 16:46:21	681	111.3243	128.0012	102.4265	54.3173	30.4661	60.5139	111.242
03/12/2023 16:46:21	682	107.0467	130.7405	105.8243	50.8657	20.4128	49.3902	107.0247
04/12/2023 16:46:21	683	101.5013	133.1526	108.4502	46.7253	10.8605	38.1401	101.6827
05/12/2023 16:46:21	684	97.9951	139.2925	114.3448	45.1163	4.3113	29.2248	98.6774
06/12/2023 16:46:21	685	87.5192	138.1564	112.5183	35.6941	-8.4975	14.4338	88.1909
07/12/2023 16:46:21	686	77.1915	137.6626	111.7516	26.9069	-20.2942	0.0735	78.1644
08/12/2023 16:46:21	687	64.6608	134.0759	108.307	16.0065	-33.2257	-15.4003	65.6972
09/12/2023 16:46:21	688	47.9139	125.4831	100.3226	1.1154	-49.4477	-34.1721	48.9158
10/12/2023 16:46:21	689	26.502	111.5655	87.1732	-18.3815	-69.8385	-56.9092	27.3767
11/12/2023 16:46:21	690	23.6895	115.6306	92.3219	-18.8311	-70.8843	-60.1922	24.3526
12/12/2023 16:46:21	691	22.872	119.5022	97.7669	-16.6292	-68.1087	-59.4965	23.2456
13/12/2023 16:46:21	692	14.2128	115.8876	95.6682	-22.5204	-73.6957	-66.9001	14.2924
14/12/2023 16:46:21	693	1.5999	107.0656	88.6765	-31.7778	-82.1145	-76.9604	1.496
15/12/2023 16:46:21	694	-12.7161	95.1223	78.7827	-42.3108	-90.9961	-87.3541	-13.0572
16/12/2023 16:46:21	695	-28.3293	81.7774	67.4044	-54.216	-101.1459	-98.8019	-28.8461
17/12/2023 16:46:21	696	-40.2037	69.521	57.214	-62.2989	-105.9542	-104.5362	-41.1232
18/12/2023 16:46:21	697	-50.1071	-123.335	-126.5128	-90.7343	31.6714	57.7791	-54.1793
19/12/2023 16:46:21	698	-35.0507	-112.5545	-117.1444	-78.2875	45.0876	72.236	-38.2231
20/12/2023 16:46:21	699	-20.3872	-101.837	-108.4891	-67.2595	56.2332	84.928	-23.1637
21/12/2023 16:46:21	700	-13.269	-97.2713	-105.457	-61.9512	60.2983	89.635	-14.7548
22/12/2023 16:46:21	701	-9.7781	-94.6088	-104.5008	-59.9129	58.757	88.5412	-10.2561
23/12/2023 16:46:21	702	-2.0665	-86.8691	-98.6351	-53.4734	61.1072	91.0655	-1.4824
24/12/2023 16:46:21	703	13.6983	-70.9249	-84.7723	-39.3738	71.0828	101.3908	15.1037
25/12/2023 16:46:21	704	29.0213	-54.387	-70.2009	-24.7656	80.4011	110.5035	31.4576
26/12/2023 16:46:21	705	43.4686	-36.7998	-54.5564	-10.3271	87.0944	116.4977	46.5141
27/12/2023 16:46:21	706	57.3522	-19.9576	-39.547	3.5003	93.7663	122.2653	61.1021
28/12/2023 16:46:21	707	72.3789	-0.9088	-22.1997	18.813	100.9776	128.1107	76.6257
29/12/2023 16:46:21	708	80.6765	11.9372	-10.7977	27.4963	101.5969	127.1097	85.3132
30/12/2023 16:46:21	709	89.5295	25.8836	1.9644	36.7929	102.8862	126.8396	94.524
31/12/2023 16:46:21	710	96.8382	39.1173	14.4301	44.6865	102.8308	125.798	101.9074
01/01/2024 16:46:21	711	103.404	52.3998	27.4773	52.1363	102.4292	125.0649	108.6073
02/01/2024 16:46:21	712	108.1691	63.9726	38.9292	57.6895	100.9115	123.7002	113.4869
03/01/2024 16:46:21	713	110.5761	73.4982	48.4695	60.8164	97.2214	120.4133	115.8632
04/01/2024 16:46:21	714	111.3377	80.0794	54.087	60.1607	91.4877	116.0449	116.3514
05/01/2024 16:46:21	715	113.0599	89.0247	63.2234	62.1291	86.7307	112.0756	118.082
06/01/2024 16:46:21	716	112.8191	96.0283	70.8676	62.7735	80.1389	105.7861	117.8232
07/01/2024 16:46:21	717	112.5879	102.7844	78.3705	63.3687	73.0505	98.9753	117.7639
08/01/2024 16:46:21	718	112.0207	108.6121	85.1843	63.8687	65.8303	91.6587	117.4018
09/01/2024 16:46:21	719	111.4181	114.1658	91.9191	64.4966	58.5451	84.0401	117.1834
10/01/2024 16:46:21	720	110.9894	119.573	98.3241	64.7967	51.1977	76.447	117.2235
11/01/2024 16:46:21	721	108.6331	122.6449	103.5118	65.8526	45.8521	69.0701	115.5423
12/01/2024 16:46:21	722	106.9215	127.1913	108.9075	64.7288	37.9214	60.4807	114.3539
13/01/2024 16:46:21	723	102.1852	129.5817	111.9764	60.8237	27.5747	49.2235	110.0095
14/01/2024 16:46:21	724	96.7152	132.3222	114.8261	56.4321	17.557	37.9392	105.1074
15/01/2024 16:46:21	725	89.0335	133.8504	115.9998	49.938	6.4913	25.2799	97.8925
16/01/2024 16:46:21	726	80.9362	135.1037	116.8697	43.2353	-3.6529	13.1768	90.1839
17/01/2024 16:46:21	727	70.1143	133.7924	115.2165	33.5471	-16.2203	-1.3875	79.5364
18/01/2024 16:46:21	728	56.8015	129.1867	110.6697	21.6985	-30.1454	-17.3696	66.271
19/01/2024 16:46:21	729	41.5887	122.6675	104.2992	7.561	-46.1153	-35.2263	50.797
20/01/2024 16:46:21	730	21.7079	109.9159	92.0005	-10.9247	-65.512	-56.3795	30.3459
21/01/2024 16:46:21	731	18.6989	114.0516	96.8144	-12.2903	-67.8021	-60.3178	26.7787
22/01/2024 16:46:21	732	17.8239	118.058	102.0225	-10.7759	-65.9621	-60.1603	25.2968
23/01/2024 16:46:21	733	7.9107	112.865	98.1119	-18.3572	-73.282	-68.897	14.6602
24/01/2024 16:46:21	734	-2.9487	105.4495	92.213	-26.4845	-80.5966	-77.4387	3.1058
25/01/2024 16:46:21	735	-16.7869	94.3262	82.6689	-37.4095	-90.1505	-88.1129	-11.5084
26/01/2024 16:46:21	736	-30.9986	80.9914	70.9494	-48.64	-98.9935	-97.8707	-26.598
27/01/2024 16:46:21	737	-44.1986	67.9992	59.49	-59.1097	-106.3762	-105.8736	-40.8114
28/01/2024 16:46:21	738	-52.0434	-122.3503	-124.5706	-85.8519	36.3869	58.2814	-51.7588
29/01/2024 16:46:21	739	-37.8757	-112.0802	-115.3733	-73.3314	49.6835	72.1603	-36.0716
30/01/2024 16:46:21	740	-23.6389	-101.0544	-105.9405	-61.6295	60.6768	84.0559	-20.871
31/01/2024 16:46:21	741	-17.0478	-96.673	-102.6201	-56.0779	64.6842	88.3646	-12.5266
01/02/2024 16:46:21	742	-16.1478	-96.8752	-104.0761	-56.1004	61.666	85.5304	-10.0768
02/02/2024 16:46:21	743	-5.4117	-86.5802	-95.1874	-46.104	68.1983	92.0964	2.2581
03/02/2024 16:46:21	744	9.986	-70.2676	-80.2436	-31.1564	78.0027	101.6486	18.9743
04/02/2024 16:46:21	745	23.8959	-54.4833	-65.789	-17.2674	85.6868	108.7608	34.1012
05/02/2024 16:46:21	746	38.6134	-37.2182	-49.8526	-2.2263	93.5323	115.7492	49.8258
06/02/2024 16:46:21	747	51.2976	-21.2794	-35.1962	10.9648	98.8367	119.9445	63.1703
07/02/2024 16:46:21	748	66.167	-2.9368	-18.0596	26.2925	106.3092	126.1097	78.6379
08/02/2024 16:46:21	749	74.1163	9.544	-6.6122	34.9734	106.4389	124.7293	86.8292
09/02/2024 16:46:21	750	83.2329	23.394	6.3738	44.633	107.9587	124.9191	96.0689
10/02/2024 16:46:21	751	90.5092	36.5717	19.1994	52.903	107.8314	123.7745	103.2258
11/02/2024 16:46:21	752	96.885	49.6579	32.418	60.6674	107.3422	122.7064	109.6135
12/02/2024 16:46:21	753	101.0927	60.4045	43.1247	65.6483	105.1312	120.4764	113.5196
13/02/2024 16:46:21	754	104.9753	68.9094	50.3068	67.6012	102.5658	119.2004	117.1258
14/02/2024 16:46:21	755	106.0206	77.3485	59.1552	69.685	97.6573	114.5352	117.8962
15/02/2024 16:46:21	756	106.3863	85.1987	67.5589	71.0294	91.8438	108.999	117.8994
16/02/2024 16:46:21	757	106.2368	92.3434	75.336	71.973	85.482	102.7486	117.5297
17/02/2024 16:46:21	758	105.9549	99.1946	82.828	72.5959	78.5266	95.8397	117.3365
18/02/2024 16:46:21	759	106.2079	106.0023	90.2823	73.5897	71.9975	89.2682	118.0557
19/02/2024 16:46:21	760	105.8251	112.0026	97.0981	74.039	64.6562	81.7867	118.2999
20/02/2024 16:46:21	761	103.8959	116.0661	102.1357	73.19	56.4451	73.1268	116.9922
21/02/2024 16:46:21	762	102.7782	121.2601	108.2327	72.9621	48.809	64.9659	116.7737
22/02/2024 16:46:21	763	100.2331	124.3395	112.7285	73.1307	43.731	58.1223	114.9712
23/02/2024 16:46:21	764	96.7914	128.3416	117.2248	70.5633	34.7929	48.3247	112.443
24/02/2024 16:46:21	765	90.799	130.7355	119.7034	65.3766	23.7544	36.4631	107.2612
25/02/2024 16:46:21	766	82.9004	131.8308	120.6609	58.4251	12.1644	23.7258	99.9978
26/02/2024 16:46:21	767	73.1346	130.9301	119.489	49.6013	0.0148	10.2243	90.5382
27/02/2024 16:46:21	768	65.2203	132.7064	120.8912	42.3518	-10.4814	-1.6483	82.8326
28/02/2024 16:46:21	769	47.9301	123.7797	111.8941	25.8617	-28.9674	-21.4902	65.2574
29/02/2024 16:46:21	770	33.5921	118.6891	106.8889	12.5656	-44.7525	-38.6805	50.8755
01/03/2024 16:46:21	771	14.2013	106.0621	94.7588	-5.3969	-63.6978	-58.8998	30.748
02/03/2024 16:46:21	772	10.6403	108.9373	98.2103	-7.7268	-66.7474	-62.9757	26.2257
03/03/2024 16:46:21	773	10.7534	113.6094	103.7277	-5.9803	-64.6689	-61.9172	25.192
04/03/2024 16:46:21	774	1.0634	109.2193	100.1667	-14.2	-73.1162	-71.2538	14.3638
05/03/2024 16:46:21	775	-8.3266	102.8906	94.8612	-21.8237	-79.7624	-78.6324	3.6172
06/03/2024 16:46:21	776	-22.3962	91.0479	84.2128	-33.7141	-90.1247	-89.7749	-11.7368
07/03/2024 16:46:21	777	-33.3581	81.0975	75.2856	-42.9316	-96.9404	-97.0115	-24.2385
08/03/2024 16:46:21	778	-47.9037	66.5279	61.9301	-55.3392	-106.1888	-106.5959	-40.1512
09/03/2024 16:46:21	779	-53.9905	-120.3472	-121.4843	-80.2999	40.0134	57.365	-49.365
10/03/2024 16:46:21	780	-40.9596	-111.8004	-113.6598	-68.3554	54.1473	71.8567	-34.1987
11/03/2024 16:46:21	781	-27.6817	-101.7497	-104.7472	-56.7651	65.3269	83.5021	-19.2643
12/03/2024 16:46:21	782	-21.437	-96.643	-100.1832	-50.3454	68.7199	86.5891	-10.8963
13/03/2024 16:46:21	783	-22.1485	-98.3667	-102.6241	-51.1577	65.0489	82.7173	-9.4398
14/03/2024 16:46:21	784	-7.9405	-84.2669	-89.4293	-36.97	75.3095	92.6724	6.68
15/03/2024 16:46:21	785	6.2315	-69.3111	-75.3371	-22.5863	84.7419	101.6215	22.6094
16/03/2024 16:46:21	786	19.631	-53.9158	-60.8048	-8.8171	91.9403	108.0723	37.2929
17/03/2024 16:46:21	787	33.7241	-37.5751	-45.2488	5.8251	99.5138	114.7074	52.5313
18/03/2024 16:46:21	788	45.8803	-22.3358	-30.734	18.7954	104.4153	118.4755	65.4383
19/03/2024 16:46:21	789	59.45	-5.2968	-14.296	33.3298	110.6324	123.4217	79.6357
20/03/2024 16:46:21	790	67.5153	6.8232	-2.7488	42.2701	111.051	122.5908	87.9086
21/03/2024 16:46:21	791	76.1067	20.3722	10.637	52.0687	111.8429	122.1408	96.4511
